,Review_Date,Author,Rating,Review_Title,Review,Review_Url
118,13 November 2022,loganschainker,7," Could Have Been Great
","Black Panther, in my opinion, is the most overrated film of all time. It wasn't bad, and it was certainly far from great. The fact that it got nominated for best picture is a joke. For the majority of this film however, I found myself to be really liking it. The slower pace, and cinematography were aspects that I was not expecting to appreciate. Sadly there are a few issues that really bog it down for me. The first one being that there is a new Black Panther, I won't say who but I think it would've been more impactful if no one took on the mantle. The Ironheart character felt extremely underdeveloped. And the climax was very unsatisfying. Overall this film is about as Oscar worthy as it's predecessor, in that it's not Oscar worthy at all.",/review/rw8670186/?ref_=tt_urv
119,11 November 2022,theemuhammede,4," mixed feelings...
","This movie left me with mixed feelings. It served proper dedication to Chadwick Boseman's death, but the story of the Black Panther moving forward lacked continuity.",/review/rw8670186/?ref_=tt_urv
120,16 November 2022,blackeyce,6," Not for me
",I felt like it was boring for the most part just too many slow scenes and unnecessary scenes that could've been cut. And I honestly didn't really care for the villain plot it felt like Kilmongers same logic being used again for the villains main goals & intentions. The action scenes were good but it wasn't much of that until an hour or so into the story. Which makes the story pacing seem to last forever. Also the villains perspective? Couldnt even relate to it his reaction to the outside world seemed rather late as he waited so long to even make a attempt to wage war and get revenge which just doesn't make sense when you see how powerful he was at such an young age. And there was an absurdly large amount of female characters in the movie it was hardly any male representation in the story. I don't mind female characters especially Okoye and Nakia I love both. But without the male character M'Baku it feels like you go majority of the movie with just female characters and that sucks. I truly missed Chadwick and his presence in the movie. Black Panther just won't be the same without him. Overall not one of the better Marvel movies.,/review/rw8670186/?ref_=tt_urv
121,11 November 2022,lorna-adair-133-801166,10," Fitting Tribute
",Wow if your not moved by all the little nods to Bosman you have a heart of stone.,/review/rw8670186/?ref_=tt_urv
122,29 November 2022,NestorTheGreat,7," Only if we had left expectation at the door!
","Felt more Avatar 2 than Star Wars, a lot less Marvel-like, more Ben-Hur-ish epic than a sequel. And none of that is a bad thing in itself. Put altogether, though? A lot to take in after just one viewing.",/review/rw8670186/?ref_=tt_urv
123,22 November 2022,jojifrey,9," A worthwhile sequel
",What makes it worthwhile was the villain MCU chose for Wakandans. A nemesis who garnered a substantial sympathy for his cause in waging war on the world.,/review/rw8670186/?ref_=tt_urv
124,10 November 2022,alexbazelos,7," Wakanda Forever!!!!
","The last movie of 2022 and also of Phase 4 has arrived. A phase that divided i would say Marvel fana. This Black Panther is very different since Chadwick Boseman was absent. I would say that this movie was a challenge for Marvel. Beyond they had to do everything good to honor Chadwick, creating a film without your protagonist who has been loved by the audience all these years, but also to manage the character for the future of the MCU is just as challenging to do. I believe they succeeded to a satisfactory grade Phase 4 ended in a pretty good way.",/review/rw8670186/?ref_=tt_urv
125,12 November 2022,airinwongso,9," I wanna watch it again
","Wow just wow, you could feel the emotions from the film, how awesome the acting is, and just awesome character development and a very well written actually and the music goshh i love it! I love every single music because they help a lot in most of the scene, mostly how they take us to the new world and yet i never even heard of this place or culture m, that's how much the music help! And the action is maybe need more realistic? I don't have a better explanation for it, but i love it overall it was worth my 3 hour of sitting in the cinema, could it be better? Yea but is it bad? Definitely not! It's just something worth the time.",/review/rw8670186/?ref_=tt_urv
126,15 November 2022,tahnya110,7," Unnecessarily long and dragged out
",Where do I start with this movie. I liked the 1st one but I didn't love it and I have the same sentiments about this one I don't know why I just can't connect with this movie? Btw isn't the premise of Black Panther very similar to Avatar. Primitive tribal folk who have precious metals (vibranium in BP and Unobtanium in Avatar) and America wants it?,/review/rw8670186/?ref_=tt_urv
127,11 November 2022,TBJCSKCNRRQTreviews,10," To be young, Black and gifted
",What happens when the world becomes aware of a country that is extremely powerful and wealthy?,/review/rw8670186/?ref_=tt_urv
128,14 November 2022,neil-476,6," OKish
","Wakanda has just decided to become part of the wider world when T'Challa dies. When rapacious eyes turn on Wakanda's vibranium for military purposes, T'Challa's mother Queen Ramonda, stepping into the power vacuum, is like ""Yeah, dude, that won't be happening."" But the search for vibranium leads to a previously unknown undersea race and puts them at odds with Wakanda.",/review/rw8670186/?ref_=tt_urv
129,12 November 2022,Xieger,4," If Namor's mutant power was to bore you to death
","Well it looks like Marvel butchered yet another well established character. I've read Namor and watched the early cartoon versions of him for decades. Every iteration of his portrayal were consistent throughout the years... until the MCU's version came out. Much like DC's Ocean Master, he was a haughty self absorbed egoist with a high-nobility way of speech to go along with it. This MCU version is basically as introverted, boring, and quiet as possible. When he threatened to kill a person or destroy the world, he said it with the gusto of reading the dictionary. The infamous ""Imperius Rex"" got replaced with some gibberish I will not bother to learn. Sure the action scenes were all good but that's on the CGI team, not the actor himself. The Atlanteans as a whole got nerfed to hell in this universe, much like the Black Order was in Infinity Wars. The Black Order in the comics were each world destroyers. Proxima Midnight's spear had the weight of a sun that she could lift and throw it at will. They slew armies of Thors like nothing in Battleworld. Yet Black Widow, a normal human, blocked her strikes without becoming a pile of fleshy goo during the Wakanda battle. The same kind of nerf was applied to the Atlanteans in this movie. Even average joe Atlanteans can lift 4 tons because they live in the crushing depths of the oceans. Atlantean warriors are 10 tonners, basically as strong as an elephant. Attuma is an established 60 tonner yet Okoye, yet another normal human, blocked his strikes in fights, without an Iron Woman suit. So I guess either Okoye can block the charge of 6 elephants as well, or Attuma got nerfed to hell in this movie. I'm not even going to touch on how Namor, a 200,000 tonner got beat by Shuri's version of BP. Even weakened, he's as strong as Attuma in the comics and should be able to slap Shuri silly with ease. If DC can portray their Atlanteans accurately, why can't Marvel? DC's average Atlanteans can run through walls and destroy boulders with a punch. Marvel's Atlanteans gets flung and beat by humans. On the Wakanda storyline side, it was ok. The strongest acting came from Angela Bassett. Once she was gone, the acting became Disney Kids shows level.",/review/rw8670186/?ref_=tt_urv
